Statistical profiling result from isolate-0xffffb4720000-27079-v8.log, (11165 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
   7208   64.6%          /usr/bin/node
      6    0.1%          /usr/lib64/libstdc++.so.6.0.33

 [JavaScript]:
   ticks  total  nonlib   name
      2    0.1%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      2    0.1%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base*)@@GLIBCXX_3.4
      2    0.1%    0.0%  __GI___pthread_enable_asynccancel
      1    0.1%    0.0%  syscall
      1    0.1%    0.0%  std::ostream& std::ostream::_M_insert<unsigned long>(unsigned long)@@GLIBCXX_3.4.9
      1    0.1%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      1    0.1%    0.0%  operator new(unsigned long)@@GLIBCXX_3.4
      1    0.1%    0.0%  operator delete(void*, unsigned long)@@CXXABI_1.3.9
      1    0.1%    0.0%  new_do_write
      1    0.1%    0.0%  __vfprintf_internal
      1    0.1%    0.0%  __GI_memcpy
      1    0.1%    0.0%  __GI___pthread_disable_asynccancel
      1    0.1%    0.0%  _IO_file_xsputn@@GLIBC_2.17
      1    0.1%    0.0%  _IO_file_sync@@GLIBC_2.17
      1    0.1%    0.0%  _IO_fflush

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   7208   64.6%  /usr/bin/node
   6522   90.5%    JS: *<anonymous> /root/jssm/dist/jssm.es5.nonmin.cjs:21141:14
   6522  100.0%      /usr/bin/node
   6522  100.0%        JS: ~compile /root/jssm/dist/jssm.es5.nonmin.cjs:21106:17
   6522  100.0%          JS: ~make /root/jssm/dist/jssm.es5.nonmin.cjs:21209:14
   6522  100.0%            JS: ~sm /root/jssm/dist/jssm.es5.nonmin.cjs:25527:12

   2490   22.3%  __GI___munmap
    587   23.6%    JS: *<anonymous> /root/jssm/dist/jssm.es5.nonmin.cjs:21141:14
    587  100.0%      /usr/bin/node
    587  100.0%        JS: ~compile /root/jssm/dist/jssm.es5.nonmin.cjs:21106:17
    587  100.0%          JS: ~make /root/jssm/dist/jssm.es5.nonmin.cjs:21209:14
    587  100.0%            JS: ~sm /root/jssm/dist/jssm.es5.nonmin.cjs:25527:12

    282    2.5%  __GI___lll_lock_wake
     15    5.3%    JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12285:29
